l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801050.SI,有色金属,801054.SI,小金属,850544.SI,其他小金属,002738.SZ,中矿资源,20210730,,Y
801760.SI,传媒,801766.SI,影视院线,857662.SI,院线,002739.SZ,万达电影,20150115,,Y
801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝,002740.SZ,*ST爱迪(退市),20150115,,Y
801080.SI,电子,801086.SI,电子化学品Ⅱ,850861.SI,电子化学品Ⅲ,002741.SZ,光华科技,20210730,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002742.SZ,ST三圣,20220729,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857241.SI,钢结构,002743.SZ,富煌钢构,20150115,,Y
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,002745.SZ,木林森,20150115,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,002746.SZ,仙坛股份,20150115,,Y
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,002747.SZ,埃斯顿,20210730,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,002748.SZ,ST世龙,20210730,,Y
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002749.SZ,国光股份,20210730,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002750.SZ,*ST龙津,20150116,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002752.SZ,昇兴股份,20150113,,Y
801030.SI,基础化工,801037.SI,橡胶,850363.SI,炭黑,002753.SZ,永东股份,20150106,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002755.SZ,奥赛康,20190724,,Y
801050.SI,有色金属,801056.SI,能源金属,850543.SI,锂,002756.SZ,永兴材料,20220729,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002757.SZ,南兴股份,20150126,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,002758.SZ,浙农股份,20230704,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002759.SZ,天际股份,20150525,,Y
801890.SI,机械设备,801072.SI,通用设备,850713.SI,磨具磨料,002760.SZ,凤形股份,20150115,,Y
801720.SI,建筑装饰,801721.SI,房屋建设Ⅱ,850623.SI,房屋建设Ⅲ,002761.SZ,浙江建投,20200903,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002762.SZ,金发拉比,20150115,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851325.SI,鞋帽及其他,002763.SZ,汇洁股份,20150115,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002765.SZ,蓝黛科技,20150115,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,002766.SZ,索菱股份,20210730,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,002767.SZ,先锋电子,20210730,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,002768.SZ,国恩股份,20150119,,Y
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,002769.SZ,普路通,20150618,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,002770.SZ,科迪退(退市),20210730,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002771.SZ,真视通,20210730,,Y
801010.SI,农林牧渔,801016.SI,种植业,850114.SI,食用菌,002772.SZ,众兴菌业,20210730,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002773.SZ,康弘药业,20150618,,Y
801890.SI,机械设备,801074.SI,专用设备,850728.SI,楼宇设备,002774.SZ,快意电梯,20170310,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857251.SI,园林工程,002775.SZ,文科股份,20210730,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002776.SZ,*ST柏龙(退市),20150119,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002777.SZ,久远银海,20210730,,Y
801970.SI,环保,801971.SI,环境治理,859714.SI,综合环境治理,002778.SZ,中晟高科,20220729,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002779.SZ,中坚科技,20170629,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851328.SI,运动服装,002780.SZ,三夫户外,20151123,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002781.SZ,奇信退(退市),20151105,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002782.SZ,可立克,20220729,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002783.SZ,凯龙股份,20151209,,Y
801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材,002785.SZ,万里石,20151223,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002786.SZ,银宝山新,20170629,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002787.SZ,华源控股,20151231,,Y
801150.SI,医药生物,801154.SI,医药商业,851542.SI,医药流通,002788.SZ,鹭燕医药,20160125,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002789.SZ,建艺集团,20160311,,Y
801140.SI,轻工制造,801142.SI,家居用品,851439.SI,卫浴制品,002790.SZ,瑞尔特,20160304,,Y
801710.SI,建筑材料,801713.SI,装修建材,850614.SI,其他建材,002791.SZ,坚朗五金,20160329,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002792.SZ,通宇通讯,20160328,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002793.SZ,罗欣药业,20200601,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002795.SZ,永和智控,20190724,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002796.SZ,世嘉科技,20220729,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002797.SZ,第一创业,20160426,,Y
801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板,002798.SZ,帝欧家居,20210730,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002799.SZ,环球印务,20160525,,Y
801170.SI,交通运输,801178.SI,物流,851787.SI,公路货运,002800.SZ,天顺股份,20160525,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,002801.SZ,微光股份,20160622,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,002802.SZ,洪汇新材,20160624,,Y
801200.SI,商贸零售,801206.SI,互联网电商,852062.SI,跨境电商,002803.SZ,吉宏股份,20160624,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002805.SZ,丰元股份,20220729,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,002806.SZ,华锋股份,20230704,,Y
801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ,002807.SZ,江阴银行,20160804,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,002808.SZ,ST恒久,20170629,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,002809.SZ,红墙股份,20160823,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,002810.SZ,山东赫达,20160823,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002811.SZ,郑中设计,20160823,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,002812.SZ,恩捷股份,20210730,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,002813.SZ,路畅科技,20161012,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002815.SZ,崇达技术,20161012,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002816.SZ,*ST和科,20161017,,Y
801150.SI,医药生物,801151.SI,化学制药,851511.SI,原料药,002817.SZ,黄山胶囊,20220729,,Y
801200.SI,商贸零售,801203.SI,一般零售,852034.SI,商业物业经营,002818.SZ,富森美,20161107,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,002819.SZ,东方中科,20210730,,Y
801120.SI,食品饮料,801128.SI,休闲食品,851282.SI,烘焙食品,002820.SZ,桂发祥,20210730,,Y
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,002821.SZ,凯莱英,20210730,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002822.SZ,ST中装,20161129,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,002823.SZ,凯中精密,20161124,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,002824.SZ,和胜股份,20161226,,Y
801030.SI,基础化工,801036.SI,塑料,850351.SI,其他塑料制品,002825.SZ,纳尔股份,20161129,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002826.SZ,易明医药,20210730,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002827.SZ,高争民爆,20161201,,Y
801960.SI,石油石化,801962.SI,油服工程,859621.SI,油田服务,002828.SZ,贝肯能源,20161201,,Y
801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,002829.SZ,星网宇达,20161212,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002830.SZ,名雕股份,20161212,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002831.SZ,裕同科技,20161201,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002832.SZ,比音勒芬,20161212,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002833.SZ,弘亚数控,20161212,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,002835.SZ,同为股份,20161212,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851425.SI,纸包装,002836.SZ,新宏泽,20161226,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,002837.SZ,英维克,20161219,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,002838.SZ,道恩股份,20161219,,Y
801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ,002839.SZ,张家港行,20161219,,Y
801120.SI,食品饮料,801124.SI,食品加工,851241.SI,肉制品,002840.SZ,华统股份,20161219,,Y
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002841.SZ,视源股份,20220729,,Y
801050.SI,有色金属,801054.SI,小金属,850542.SI,钨,002842.SZ,翔鹭钨业,20161228,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002843.SZ,泰嘉股份,20210730,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002845.SZ,同兴达,20170116,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002846.SZ,英联股份,20170116,,Y
801120.SI,食品饮料,801128.SI,休闲食品,851281.SI,零食,002847.SZ,盐津铺子,20210730,,Y
801110.SI,家用电器,801112.SI,黑色家电,851122.SI,其他黑色家电,002848.SZ,高斯贝尔,20170119,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,002849.SZ,威星智能,20210730,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,002850.SZ,科达利,20170214,,Y
801730.SI,电力设备,801733.SI,其他电源设备Ⅱ,857336.SI,其他电源设备Ⅲ,002851.SZ,麦格米特,20170224,,Y
801010.SI,农林牧渔,801012.SI,农产品加工,850152.SI,粮油加工,002852.SZ,道道全,20170224,,Y
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,002853.SZ,皮阿诺,20170224,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002855.SZ,捷荣技术,20170301,,Y
801720.SI,建筑装饰,801722.SI,装修装饰Ⅱ,857221.SI,装修装饰Ⅲ,002856.SZ,美芝股份,20170301,,Y
801730.SI,电力设备,801738.SI,电网设备,857323.SI,电工仪器仪表,002857.SZ,三晖电气,20210730,,Y
801210.SI,社会服务,801216.SI,体育Ⅱ,852161.SI,体育Ⅲ,002858.SZ,力盛体育,20170320,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002859.SZ,洁美科技,20180713,,Y
801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ,002860.SZ,星帅尔,20170330,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002861.SZ,瀛通通讯,20170330,,Y
801140.SI,轻工制造,801145.SI,文娱用品,851452.SI,娱乐用品,002862.SZ,实丰文化,20170330,,Y
801880.SI,汽车,801093.SI,汽车零部件,850924.SI,轮胎轮毂,002863.SZ,今飞凯达,20170330,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002864.SZ,盘龙药业,20171108,,Y
801730.SI,电力设备,801735.SI,光伏设备,857352.SI,光伏电池组件,002865.SZ,钧达股份,20220729,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002866.SZ,传艺科技,20210730,,Y
801130.SI,纺织服饰,801133.SI,饰品,851331.SI,钟表珠宝,002867.SZ,周大生,20170419,,Y
801010.SI,农林牧渔,801018.SI,动物保健Ⅱ,850181.SI,动物保健Ⅲ,002868.SZ,绿康生化,20170419,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002869.SZ,金溢科技,20170504,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,002870.SZ,香山股份,20220729,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002871.SZ,伟隆股份,20170504,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002872.SZ,ST天圣,20220729,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002873.SZ,新天药业,20170511,,Y
801130.SI,纺织服饰,801132.SI,服装家纺,851329.SI,非运动服装,002875.SZ,安奈儿,20170511,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,002876.SZ,三利谱,20170522,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002877.SZ,智能自控,20170522,,Y
801760.SI,传媒,801765.SI,广告营销,857651.SI,营销代理,002878.SZ,元隆雅图,20220729,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002879.SZ,长缆科技,20170605,,Y
801150.SI,医药生物,801152.SI,生物制品,851522.SI,血液制品,002880.SZ,卫光生物,20170605,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002881.SZ,美格智能,20170605,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,002882.SZ,金龙羽,20170605,,Y
801720.SI,建筑装饰,801726.SI,工程咨询服务Ⅱ,857261.SI,工程咨询服务Ⅲ,002883.SZ,中设股份,20170619,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,002884.SZ,凌霄泵业,20170711,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002885.SZ,京泉华,20220729,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,002886.SZ,沃特股份,20170620,,Y
801970.SI,环保,801971.SI,环境治理,859714.SI,综合环境治理,002887.SZ,绿茵生态,20190724,,Y
801080.SI,电子,801085.SI,消费电子,850853.SI,品牌消费电子,002888.SZ,惠威科技,20170712,,Y
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,002889.SZ,东方嘉盛,20170712,,Y
801890.SI,机械设备,801074.SI,专用设备,850723.SI,农用机械,002890.SZ,弘宇股份,20170726,,Y
801010.SI,农林牧渔,801014.SI,饲料,850144.SI,宠物食品,002891.SZ,中宠股份,20170825,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,002892.SZ,科力尔,20170807,,Y
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,002893.SZ,京能热力,20170815,,Y
801030.SI,基础化工,801038.SI,农化制品,850332.SI,磷肥及磷化工,002895.SZ,川恒股份,20170815,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002896.SZ,中大力德,20170828,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002897.SZ,意华股份,20170828,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002898.SZ,赛隆药业,20170828,,Y
801140.SI,轻工制造,801145.SI,文娱用品,851452.SI,娱乐用品,002899.SZ,英派斯,20170907,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002900.SZ,哈三联,20170907,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,002901.SZ,大博医疗,20170907,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,002902.SZ,铭普光磁,20170921,,Y
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,002903.SZ,宇环数控,20170925,,Y
801760.SI,传媒,801766.SI,影视院线,857662.SI,院线,002905.SZ,金逸影视,20170921,,Y
801880.SI,汽车,801093.SI,汽车零部件,850926.SI,汽车电子电气系统,002906.SZ,华阳集团,20170925,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002907.SZ,华森制药,20171010,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,002908.SZ,德生科技,20230522,,Y
801030.SI,基础化工,801034.SI,化学制品,850136.SI,有机硅,002909.SZ,集泰股份,20210730,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,002910.SZ,庄园牧场,20210730,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002911.SZ,佛燃能源,20171108,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002912.SZ,中新赛克,20171121,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002913.SZ,奥士康,20171121,,Y
801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,002915.SZ,中欣氟材,20171121,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002916.SZ,深南电路,20171208,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002917.SZ,金奥博,20171208,,Y
801140.SI,轻工制造,801142.SI,家居用品,851436.SI,瓷砖地板,002918.SZ,蒙娜丽莎,20210730,,Y
801760.SI,传媒,801764.SI,游戏Ⅱ,857641.SI,游戏Ⅲ,002919.SZ,名臣健康,20230915,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002920.SZ,德赛西威,20171208,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,002921.SZ,联诚精密,20171220,,Y
801080.SI,电子,801082.SI,其他电子Ⅱ,850841.SI,其他电子Ⅲ,002922.SZ,伊戈尔,20171220,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002923.SZ,润都股份,20171220,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002925.SZ,盈趣科技,20180108,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002926.SZ,华西证券,20180129,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,002927.SZ,泰永长征,20180212,,Y
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,002928.SZ,华夏航空,20210730,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002929.SZ,润建股份,20180212,,Y
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,002930.SZ,宏川智慧,20180328,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002931.SZ,锋龙股份,20180403,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,002932.SZ,明德生物,20180706,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002933.SZ,新兴装备,20180809,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,002935.SZ,天奥电子,20210730,,Y
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002936.SZ,郑州银行,20180831,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,002937.SZ,兴瑞科技,20180918,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002938.SZ,鹏鼎控股,20180918,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002939.SZ,长城证券,20180918,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002940.SZ,昂利康,20181012,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,002941.SZ,新疆交建,20181030,,Y
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002942.SZ,新农股份,20210730,,Y
